brand,model,engine,battery_capacity,horse_power,top_speed,performance,price,fuel_type,seats,torque
porsche,cayenne e-hybrid,3.0l v6 + electric motor,2995.0,455,253,4.8,91000.0,hybrid,5,700.0
porsche,cayenne s coupe,2.9l twin-turbo v6,2894.0,434,263,4.7,94300.0,petrol,4,550.0
porsche,cayenne turbo gt,4.0l twin-turbo v8,3996.0,631,300,3.3,182150.0,petrol,4,850.0
porsche,cayenne platinum edition,3.0l turbocharged v6,2995.0,335,245,5.8,79000.0,petrol,5,450.0
porsche,cayenne turbo s e-hybrid coupe,4.0l twin-turbo v8 + electric motor,3996.0,670,295,3.6,167800.0,hybrid,4,900.0
porsche,cayenne gts coupe,4.0l twin-turbo v8,3996.0,453,270,4.5,111200.0,petrol,4,620.0
porsche,cayenne diesel (regional markets),3.0l turbo diesel v6,2967.0,262,221,7.3,69000.0,diesel,5,580.0
porsche,cayenne s hybrid,3.0l v6 + electric motor,2995.0,380,242,6.5,85500.0,hybrid,5,580.0
porsche,cayenne coupe turbo e-hybrid,4.0l twin-turbo v8 + electric motor,3996.0,728,295,3.6,182900.0,hybrid,4,950.0
porsche,taycan base,dual electric motors,79.2,321,230,5.4,86700.0,electric,4,345.0
cadillac,ct4,2.0l turbo inline-4 gasoline,2000.0,237,250,6.0,34395.0,petrol,5,350.0
cadillac,ct4-v,2.7l turbo inline-4 gasoline,2700.0,325,260,4.9,46595.0,petrol,5,500.0
cadillac,ct5,2.0l turbo inline-4 gasoline,2000.0,237,240,6.6,38195.0,petrol,5,350.0
cadillac,ct5-v,3.0l twin-turbo v6 gasoline,3000.0,360,250,4.6,50995.0,petrol,5,550.0
porsche,taycan cross turismo 4,dual electric motors,93.4,375,240,5.1,94800.0,electric,4,500.0
porsche,taycan cross turismo gts,dual electric motors,93.4,590,250,3.8,139400.0,electric,4,620.0
porsche,taycan sport turismo base,dual electric motors,79.2,375,230,5.4,90500.0,electric,4,500.0
porsche,taycan sport turismo gts,dual electric motors,93.4,590,250,3.7,136700.0,electric,4,620.0
porsche,taycan turbo s cross turismo,dual electric motors,93.4,750,260,2.9,190000.0,electric,4,1050.0
porsche,911 carrera base,3.0l twin-turbo flat-6,2981.0,379,293,4.2,106100.0,petrol,4,450.0
porsche,911 carrera s cabriolet,3.0l twin-turbo flat-6,2981.0,443,304,3.9,129900.0,petrol,4,530.0
porsche,911 carrera 4,3.0l twin-turbo flat-6,2981.0,379,293,4.4,113300.0,petrol,4,450.0
porsche,911 carrera 4 gts,3.0l twin-turbo flat-6,2981.0,473,311,3.3,137000.0,petrol,4,570.0
porsche,911 targa 4 gts,3.0l twin-turbo flat-6,2981.0,473,307,3.5,157300.0,petrol,4,570.0
porsche,911 turbo cabriolet,3.8l twin-turbo flat-6,3745.0,572,320,2.9,184100.0,petrol,4,750.0
porsche,911 turbo s coupe,3.8l twin-turbo flat-6,3745.0,640,330,2.7,207000.0,petrol,4,800.0
porsche,911 gt3 touring,4.0l naturally aspirated flat-6,3996.0,502,318,3.9,170000.0,petrol,2,470.0
porsche,911 gt3 rs clubsport,4.0l naturally aspirated flat-6,3996.0,525,296,3.2,223800.0,petrol,2,465.0
porsche,911 dakar limited edition,3.0l twin-turbo flat-6,2981.0,473,240,3.4,222000.0,petrol,4,570.0
porsche,911 carrera gts lightweight,3.0l twin-turbo flat-6,2981.0,473,311,3.2,145300.0,petrol,4,570.0
porsche,911 targa 4 lightweight,3.0l twin-turbo flat-6,2981.0,379,289,4.3,135500.0,petrol,4,450.0
porsche,911 turbo exclusive series,3.8l twin-turbo flat-6,3745.0,607,330,2.9,258000.0,petrol,4,750.0
porsche,911 gt2 rs,3.8l twin-turbo flat-6,3745.0,700,340,2.8,293200.0,petrol,2,750.0
porsche,911 gt3 cup,4.0l naturally aspirated flat-6,3996.0,510,290,3.4,245000.0,petrol,1,470.0
porsche,911 gt4 rs,4.0l naturally aspirated flat-6,3996.0,500,315,3.4,222000.0,petrol,2,450.0
porsche,911 rsr (motorsport edition),4.2l naturally aspirated flat-6,4194.0,515,296,3.1,750000.0,petrol,1,480.0
porsche,911 sport turismo,3.0l twin-turbo flat-6,2981.0,379,293,4.4,116000.0,petrol,4,450.0
porsche,911 turbo cabriolet lightweight,3.8l twin-turbo flat-6,3745.0,572,318,3.0,191300.0,petrol,4,750.0
porsche,911 dakar sport,3.0l twin-turbo flat-6,2981.0,473,240,3.5,233000.0,petrol,4,570.0
tata motors,tiago,1.2l revotron 3-cylinder petrol,1199.0,86,170,13.0,8200.0,petrol,5,113.0
tata motors,tiago ev,permanent magnet synchronous,24.0,74,120,5.7,11000.0,electric,5,114.0
tata motors,altroz,1.2l revotron petrol / 1.5l diesel,1199.0,86,170,12.0,10400.0,diesel petrol,5,113.0
tata motors,altroz dca,1.2l revotron 3-cylinder petrol,1199.0,86,170,12.5,11300.0,petrol,5,113.0
tata motors,altroz iturbo,1.2l turbocharged petrol,1199.0,110,180,10.0,12000.0,petrol,5,140.0
tata motors,altroz cng,1.2l revotron bi-fuel,1199.0,86,165,12.0,11800.0,cng petrol,5,113.0
tata motors,tiago nrg,1.2l revotron 3-cylinder petrol,1199.0,86,170,13.5,9200.0,petrol,5,113.0
tata motors,nano genx,624cc mpfi,624.0,37,105,29.0,4000.0,petrol,4,51.0
tata motors,indica ev2,1.4l cr4 diesel,1396.0,70,155,16.0,6200.0,diesel,5,140.0
tata motors,indica v2 xeta,1.2l mpfi petrol,1193.0,65,140,16.0,5000.0,petrol,5,100.0
tata motors,tigor,1.2l revotron 3-cylinder petrol,1199.0,86,170,13.0,9400.0,petrol,5,113.0
tata motors,tigor ev,permanent magnet synchronous,26.0,74,120,5.7,14500.0,electric,5,114.0
tata motors,zest,1.3l quadrajet diesel / 1.2l revotron petrol,1248.0,75,165,15.0,8700.0,diesel petrol,5,190.0
tata motors,indigo ecs,1.4l cr4 diesel,1396.0,70,155,16.5,6500.0,diesel,5,140.0
cadillac,escalade,6.2l v8 gasoline,6200.0,420,210,6.8,79295.0,petrol,7,624.0
tata motors,indigo marina,1.4l cr4 diesel / 1.4l petrol,1396.0,70,150,17.0,8300.0,diesel petrol,5,135.0
tata motors,manza,1.3l quadrajet diesel / 1.4l petrol,1248.0,75,160,14.0,9000.0,diesel petrol,5,200.0
tata motors,indigo lx,1.4l cr4 diesel,1396.0,70,150,17.0,7000.0,diesel,5,140.0
tata motors,indigo glx,1.4l mpfi petrol,1396.0,85,160,15.0,7200.0,petrol,5,115.0
cadillac,escalade esv,6.2l v8 gasoline,6200.0,420,205,6.9,82295.0,petrol,7,624.0
tata motors,nexon,1.2l turbo petrol / 1.5l diesel,1199.0,118,180,10.0,14000.0,diesel petrol,5,170.0
tata motors,nexon ev max,permanent magnet synchronous,40.5,143,140,9.0,25000.0,electric,5,250.0
tata motors,harrier,2.0l kryotec turbocharged diesel,1956.0,168,180,11.0,23000.0,diesel,5,350.0
tata motors,safari,2.0l kryotec turbocharged diesel,1956.0,168,180,11.0,25500.0,diesel,7,350.0
tata motors,punch,1.2l revotron petrol,1199.0,86,160,16.0,10500.0,petrol,5,113.0
tata motors,hexa,2.2l varicor diesel,2179.0,154,180,12.0,20000.0,diesel,7,400.0
tata motors,aria,2.2l dicor diesel,2179.0,138,162,13.0,19000.0,diesel,7,320.0
tata motors,sumo gold,3.0l cr4 diesel,2956.0,85,125,17.6,15000.0,diesel,7,250.0
tata motors,sumo grande,2.2l dicor diesel,2179.0,118,140,15.0,16500.0,diesel,7,250.0
tata motors,nexon ev prime,permanent magnet synchronous,30.2,129,120,9.4,22000.0,electric,5,245.0
tata motors,tiago ev,permanent magnet synchronous,24.0,74,120,5.7,11000.0,electric,5,114.0
tesla,model s,dual electric motors,100.0,670,250,3.1,88490.0,electric,5,967.0
tesla,model s plaid,tri electric motors,100.0,1020,322,2.1,108490.0,electric,5,1.0
tesla,model 3,single electric motor (rwd),60.0,283,225,5.8,40240.0,electric,5,420.0
tesla,model 3 performance,dual electric motors (awd),82.0,450,261,3.1,53240.0,electric,5,660.0
tesla,model x,dual electric motors (awd),100.0,670,250,3.8,98490.0,electric,7,967.0
tesla,model x plaid,tri electric motors,100.0,1020,262,2.6,113490.0,electric,6,1.0
tesla,model y,single electric motor (rwd),75.0,346,217,5.0,47490.0,electric,5,498.0
tesla,model y long range,dual electric motors (awd),82.0,384,217,4.8,50490.0,electric,5,559.0
tesla,cybertruck,tri electric motors,200.0,800,209,2.9,69900.0,electric,6,1.0
tesla,roadster 2,quad electric motors,200.0,1288,402,1.9,200000.0,electric,4,10.0
jeep,wrangler,3.6l v6 pentastar gasoline,3600.0,285,180,6.8,35195.0,petrol,4,353.0
jeep,wrangler rubicon,2.0l turbo i4 gasoline,2000.0,270,180,7.1,42100.0,petrol,4,400.0
jeep,grand cherokee,3.6l v6 pentastar gasoline,3600.0,293,209,7.0,41530.0,petrol,5,352.0
jeep,grand cherokee l,3.6l v6 pentastar gasoline,3600.0,293,209,7.2,43530.0,petrol,7,352.0
jeep,cherokee,2.4l i4 tigershark gasoline,2400.0,180,195,8.5,37695.0,petrol,5,230.0
jeep,compass,2.0l turbo gasoline,2000.0,200,200,7.8,31590.0,petrol,5,320.0
jeep,renegade,1.3l turbo i4 gasoline,1300.0,177,200,8.7,28345.0,petrol,5,285.0
jeep,gladiator,3.6l v6 pentastar gasoline,3600.0,285,177,8.1,38775.0,petrol,5,353.0
jeep,wagoneer,5.7l v8 gasoline with etorque,5700.0,392,190,7.4,63595.0,petrol,8,548.0
jeep,grand wagoneer,6.4l v8 gasoline,6400.0,471,190,6.0,91495.0,petrol,8,617.0
jeep,grand cherokee 4xe,2.0l turbo phev,17.3,375,210,6.0,59865.0,hybrid,5,637.0
jeep,wrangler 4xe,2.0l turbo phev,17.3,375,180,6.4,50695.0,hybrid,5,637.0
jeep,compass 4xe,1.3l turbo phev,11.4,240,200,7.3,46500.0,hybrid,5,270.0
jeep,renegade 4xe,1.3l turbo phev,11.4,240,200,7.5,44500.0,hybrid,5,270.0
mazda,mazda2,1.5l 4-cylinder,1500.0,108,180,10.2,17000.0,petrol,5,142.0
jeep,wagoneer s (electric),dual electric motors,100.0,600,177,4.5,80000.0,electric,5,850.0
jeep,gladiator mojave edition,3.6l v6 pentastar gasoline,3600.0,285,177,8.6,51570.0,petrol,5,353.0
jeep,grand cherokee summit reserve,5.7l v8 gasoline,5700.0,357,190,7.3,66575.0,petrol,5,529.0
jeep,jeep cherokee x edition,3.2l v6 pentastar gasoline,3200.0,271,195,7.6,41295.0,petrol,5,324.0
jeep,wrangler 392,6.4l v8 hemi gasoline,6400.0,470,160,4.5,82495.0,petrol,4,637.0
cadillac,xt4,2.0l turbo inline-4 gasoline,2000.0,235,220,7.6,37490.0,petrol,5,350.0
cadillac,xt5,3.6l v6 gasoline,3600.0,310,210,6.5,44195.0,petrol,5,366.0
cadillac,xt6,3.6l v6 gasoline,3600.0,310,210,6.9,48595.0,petrol,7,366.0
cadillac,lyriq ev,single electric motor,100.0,340,190,5.7,58590.0,electric,5,440.0
cadillac,escalade v,6.2l supercharged v8 gasoline,6200.0,682,200,4.4,149990.0,petrol,7,885.0
cadillac,escalade platinum,6.2l v8 gasoline,6200.0,420,210,6.8,104595.0,petrol,7,624.0
cadillac,ct5-v blackwing,6.2l supercharged v8 gasoline,6200.0,668,320,3.4,92000.0,petrol,5,893.0
cadillac,ct4-v blackwing,3.6l twin-turbo v6 gasoline,3600.0,472,290,3.9,60495.0,petrol,5,603.0
cadillac,xt4 sport,2.0l turbo inline-4 gasoline,2000.0,235,220,7.4,41390.0,petrol,5,350.0
cadillac,xt5 sport,3.6l v6 gasoline,3600.0,310,210,6.5,51095.0,petrol,5,366.0
cadillac,xt6 sport,3.6l v6 gasoline,3600.0,310,210,6.9,57095.0,petrol,7,366.0
cadillac,lyriq launch edition,single electric motor,100.0,340,190,5.7,59990.0,electric,5,440.0
cadillac,lyriq ev premium,dual electric motors,100.0,500,210,4.5,64990.0,electric,5,620.0
cadillac,ct5 premium luxury,2.0l turbo inline-4 gasoline,2000.0,237,240,6.8,41290.0,petrol,5,350.0
chevrolet,spark,1.4l inline-4 gasoline,1400.0,98,180,10.7,14595.0,petrol,5,127.0
chevrolet,sonic,1.4l turbo inline-4 gasoline,1400.0,138,190,8.5,16720.0,petrol,5,200.0
chevrolet,malibu,1.5l turbo inline-4 gasoline,1500.0,160,210,8.0,25000.0,petrol,5,250.0
chevrolet,camaro,2.0l turbo inline-4 gasoline,2000.0,275,240,5.4,26400.0,petrol,4,400.0
chevrolet,corvette,6.2l v8 gasoline,6200.0,495,312,3.0,65895.0,petrol,2,637.0
chevrolet,traverse,3.6l v6 gasoline,3600.0,310,210,7.0,35915.0,petrol,7,360.0
chevrolet,equinox,1.5l turbo inline-4 gasoline,1500.0,170,200,8.9,26600.0,petrol,5,275.0
chevrolet,blazer,3.6l v6 gasoline,3600.0,308,220,6.6,44000.0,petrol,5,366.0
chevrolet,tahoe,5.3l v8 gasoline,5300.0,355,200,7.5,56995.0,petrol,7,519.0
chevrolet,suburban,5.3l v8 gasoline,5300.0,355,190,7.6,59900.0,petrol,8,519.0
chevrolet,colorado,2.7l turbo inline-4 gasoline,2700.0,310,190,6.8,30695.0,petrol,5,583.0
chevrolet,silverado 1500,5.3l v8 gasoline,5300.0,355,180,7.0,42795.0,petrol,6,519.0
chevrolet,silverado 2500hd,6.6l v8 gasoline,6600.0,401,170,8.0,41500.0,petrol,6,629.0
chevrolet,silverado 3500hd,6.6l v8 diesel,6600.0,445,160,8.5,45500.0,diesel,6,1234.0
chevrolet,bolt ev,single electric motor,66.0,200,150,6.5,27495.0,electric,5,360.0
chevrolet,bolt euv,single electric motor,66.0,200,150,7.0,28795.0,electric,5,360.0
chevrolet,trailblazer,1.3l turbo inline-3 gasoline,1300.0,155,200,9.4,23100.0,petrol,5,236.0
chevrolet,malibu premier,2.0l turbo inline-4 gasoline,2000.0,250,240,5.8,33500.0,petrol,5,353.0
chevrolet,camaro zl1,6.2l supercharged v8 gasoline,6200.0,650,318,3.5,67300.0,petrol,4,881.0
chevrolet,corvette stingray,6.2l v8 gasoline,6200.0,495,312,3.0,65895.0,petrol,2,637.0
chevrolet,silverado 1500 high country,5.3l v8 gasoline,5300.0,355,180,7.0,61595.0,petrol,6,519.0
chevrolet,silverado 1500 trail boss,5.3l v8 gasoline,5300.0,355,180,7.0,55895.0,petrol,6,519.0
chevrolet,silverado 1500 rst,5.3l v8 gasoline,5300.0,355,180,7.1,50895.0,petrol,6,519.0
chevrolet,colorado zr2,2.8l turbo diesel i4,2800.0,181,160,9.1,48295.0,diesel,5,500.0
chevrolet,traverse premier,3.6l v6 gasoline,3600.0,310,210,7.0,46600.0,petrol,7,360.0
chevrolet,equinox premier,1.5l turbo inline-4 gasoline,1500.0,170,200,8.8,33400.0,petrol,5,275.0
chevrolet,blazer rs,3.6l v6 gasoline,3600.0,308,220,6.6,48900.0,petrol,5,366.0
chevrolet,bolt ev 2lt,single electric motor,66.0,200,150,6.7,28795.0,electric,5,360.0
chevrolet,camaro ss,6.2l v8 gasoline,6200.0,455,290,4.3,43500.0,petrol,4,617.0
chevrolet,corvette grand sport,6.2l v8 gasoline,6200.0,460,290,3.9,65900.0,petrol,2,630.0
chevrolet,traverse rs,3.6l v6 gasoline,3600.0,310,210,7.0,43700.0,petrol,7,360.0
chevrolet,blazer premier,3.6l v6 gasoline,3600.0,308,220,6.6,45000.0,petrol,5,366.0
chevrolet,malibu lt,1.5l turbo inline-4 gasoline,1500.0,160,210,8.5,25800.0,petrol,5,250.0
chevrolet,spark activ,1.4l inline-4 gasoline,1400.0,98,180,11.0,17595.0,petrol,5,127.0
chevrolet,trax lt,1.2l turbo inline-3 gasoline,1200.0,137,200,9.2,24100.0,petrol,5,220.0
chevrolet,equinox lt,1.5l turbo inline-4 gasoline,1500.0,170,200,8.9,28400.0,petrol,5,275.0
chevrolet,silverado 3500hd high country,6.6l v8 diesel,6600.0,445,160,8.5,75700.0,diesel,6,1234.0
chevrolet,colorado wt,2.7l turbo inline-4 gasoline,2700.0,310,190,6.9,29200.0,petrol,5,583.0
chevrolet,suburban high country,6.2l v8 gasoline,6200.0,420,200,7.0,82400.0,petrol,8,624.0
chevrolet,silverado custom,4.3l v6 gasoline,4300.0,285,180,8.5,33900.0,petrol,6,413.0
chevrolet,spark ls,1.4l inline-4 gasoline,1400.0,98,180,10.9,14395.0,petrol,5,127.0
chevrolet,traverse lt,3.6l v6 gasoline,3600.0,310,210,7.1,37200.0,petrol,7,360.0
chevrolet,blazer lt,2.5l inline-4 gasoline,2500.0,193,200,9.0,36100.0,petrol,5,255.0
chevrolet,malibu premier,2.0l turbo inline-4 gasoline,2000.0,250,240,5.8,34500.0,petrol,5,353.0
chevrolet,equinox rs,1.5l turbo inline-4 gasoline,1500.0,170,200,8.8,31900.0,petrol,5,275.0
chevrolet,silverado 1500 custom,4.3l v6 gasoline,4300.0,285,180,8.6,34900.0,petrol,6,413.0
chevrolet,silverado 2500hd ltz,6.6l v8 diesel,6600.0,445,160,8.4,56400.0,diesel,6,1234.0
chevrolet,tahoe rst,5.3l v8 gasoline,5300.0,355,180,7.4,64100.0,petrol,7,519.0
chevrolet,suburban lt,5.3l v8 gasoline,5300.0,355,180,5.1,64400.0,petrol,8,519.0
chevrolet,bolt ev premier,single electric motor,66.0,200,150,6.5,31700.0,electric,5,360.0
chevrolet,tahoe ls,5.3l v8 gasoline,5300.0,355,180,7.5,56995.0,petrol,8,519.0
chevrolet,tahoe lt,5.3l v8 gasoline,5300.0,355,180,7.4,62495.0,petrol,8,519.0
chevrolet,tahoe rst,5.3l v8 gasoline,5300.0,355,180,7.4,64100.0,petrol,7,519.0
chevrolet,tahoe z71,5.3l v8 gasoline,5300.0,355,180,7.6,66700.0,petrol,7,519.0
chevrolet,tahoe premier,6.2l v8 gasoline,6200.0,420,200,6.8,71600.0,petrol,7,624.0
chevrolet,tahoe high country,6.2l v8 gasoline,6200.0,420,200,6.7,76700.0,petrol,7,624.0
chevrolet,tahoe midnight edition,5.3l v8 gasoline,5300.0,355,180,7.5,65500.0,petrol,8,519.0
chevrolet,tahoe sport edition,6.2l v8 gasoline,6200.0,420,200,6.8,70000.0,petrol,7,624.0
gmc,terrain,1.5l turbo 4-cylinder,1500.0,175,190,9.5,29900.0,petrol,5,275.0
gmc,acadia,2.0l turbo 4-cylinder,2000.0,228,200,7.8,36800.0,petrol,7,350.0
gmc,yukon,5.3l v8 gasoline,5300.0,355,180,7.4,57400.0,petrol,8,519.0
gmc,yukon xl,6.2l v8 gasoline,6200.0,420,200,6.9,61100.0,petrol,8,624.0
gmc,canyon,2.7l turbo 4-cylinder,2700.0,310,190,7.6,36900.0,petrol,5,583.0
gmc,sierra 1500,5.3l v8 gasoline,5300.0,355,180,7.3,37100.0,petrol,6,519.0
gmc,sierra 2500hd,6.6l v8 diesel,6600.0,401,175,7.5,43900.0,diesel,6,629.0
gmc,sierra 3500hd,6.6l v8 diesel,6600.0,445,175,7.4,49000.0,diesel,6,1234.0
gmc,hummer ev pickup,dual-motor electric,212.0,625,170,3.0,108700.0,electric,5,1000.0
gmc,hummer ev suv,dual-motor electric,212.0,625,170,3.5,105600.0,electric,5,1000.0
gmc,yukon denali,6.2l v8 gasoline,6200.0,420,200,6.8,72800.0,petrol,8,624.0
gmc,sierra denali,6.2l v8 gasoline,6200.0,420,190,6.7,66800.0,petrol,6,624.0
gmc,terrain at4,1.5l turbo 4-cylinder,1500.0,175,190,9.6,36500.0,petrol,5,275.0
gmc,acadia at4,3.6l v6 gasoline,3600.0,310,210,7.6,41400.0,petrol,6,366.0
gmc,sierra 1500 at4,5.3l v8 gasoline,5300.0,355,180,7.4,53800.0,petrol,6,519.0
gmc,sierra 2500hd denali,6.6l v8 diesel,6600.0,401,175,7.5,72200.0,diesel,6,1234.0
gmc,sierra elevation,2.7l turbo 4-cylinder,2700.0,310,190,7.6,45000.0,petrol,5,583.0
gmc,canyon at4,2.7l turbo 4-cylinder,2700.0,310,190,7.5,43900.0,petrol,5,583.0
gmc,canyon denali,2.7l turbo 4-cylinder,2700.0,310,190,7.5,48000.0,petrol,5,583.0
gmc,yukon xl denali ultimate,6.2l v8 gasoline,6200.0,420,200,6.7,93800.0,petrol,8,624.0
gmc,terrain denali,1.5l turbo 4-cylinder,1500.0,175,190,9.5,38600.0,petrol,5,275.0
gmc,acadia denali,3.6l v6 engine,3564.0,310,210,6.5,54300.0,petrol,7,366.0
gmc,yukon at4,5.3l v8 engine,5327.0,355,210,7.1,71505.0,petrol,8,519.0
gmc,yukon xl at4,5.3l v8 engine,5327.0,355,210,7.3,73305.0,petrol,8,519.0
gmc,sierra 1500 elevation,2.7l turbo engine,2713.0,310,180,7.0,52000.0,petrol,5,569.0
gmc,sierra 1500 slt,5.3l v8 engine,5327.0,355,180,6.8,56000.0,petrol,5,519.0
gmc,sierra 2500hd at4,6.6l v8 engine,6600.0,401,170,7.5,70000.0,petrol,5,629.0
gmc,sierra 3500hd at4,6.6l v8 engine,6600.0,401,170,7.7,72000.0,petrol,5,629.0
gmc,canyon elevation,2.5l i4 engine,2488.0,200,175,8.5,36300.0,petrol,5,259.0
gmc,canyon denali black edition,3.6l v6 engine,3564.0,308,180,6.9,44000.0,petrol,5,373.0
gmc,sierra 1500 denali ultimate,6.2l v8 engine,6162.0,420,200,5.8,80000.0,petrol,5,624.0
gmc,yukon xl denali reserve,6.2l v8 engine,6162.0,420,210,6.0,82000.0,petrol,7,624.0
gmc,terrain elevation edition,1.5l turbocharged i4 engine,1490.0,170,200,9.3,28700.0,petrol,5,275.0
gmc,acadia black edition,3.6l v6 engine,3564.0,310,210,6.5,45000.0,petrol,7,366.0
gmc,hummer ev suv edition 1,"electric motors with up to 11,500 lb-ft torque",200.0,830,170,3.5,96550.0,electric,5,15.0
gmc,hummer ev pickup edition 1,"electric motors with up to 11,500 lb-ft torque",200.0,1000,170,3.0,96550.0,electric,5,15.0
gmc,sierra denali carbonpro,6.2l v8 engine,6162.0,420,200,5.8,65000.0,petrol,5,624.0
gmc,yukon denali performance,6.2l v8 engine,6162.0,420,210,6.0,76805.0,petrol,8,624.0
gmc,sierra 2500hd denali black edition,6.6l v8 engine,6600.0,401,170,7.5,75000.0,petrol,5,629.0
gmc,canyon at4x,3.6l v6 engine,3564.0,308,180,6.9,50000.0,petrol,5,373.0
gmc,yukon xl slt,5.3l v8 engine,5327.0,355,210,7.3,65000.0,petrol,8,519.0
gmc,sierra 1500 pro,4.3l v6 engine,4300.0,285,180,7.5,37700.0,petrol,3,413.0
gmc,sierra 2500hd pro,6.6l v8 engine,6600.0,401,170,7.7,60000.0,petrol,3,629.0
gmc,sierra 3500hd pro,6.6l v8 engine,6600.0,401,170,7.8,62000.0,petrol,3,629.0
gmc,terrain slt,1.5l turbocharged i4 engine,1490.0,170,200,9.4,31000.0,petrol,5,275.0
gmc,acadia sle,3.6l v6 engine,3564.0,310,210,6.6,40000.0,petrol,7,366.0
gmc,canyon slt,2.5l i4 engine,2488.0,200,175,8.6,38000.0,petrol,5,259.0
gmc,yukon xl elevation,5.3l v8 engine,5327.0,355,210,7.4,75000.0,petrol,8,519.0
gmc,sierra 1500 at4x,6.2l v8 engine,6162.0,420,200,5.9,82000.0,petrol,5,624.0
gmc,hummer ev suv extreme off-road,"electric motors with up to 11,500 lb-ft torque",200.0,830,170,3.6,110000.0,electric,5,15.0
gmc,sierra ev denali,electric motors with advanced awd,200.0,754,170,4.5,108700.0,electric,5,1.0
gmc,hummer ev omega edition,"electric motors with up to 11,500 lb-ft torque",200.0,1000,170,3.0,112700.0,electric,5,15.0
gmc,canyon at4x edition 1,3.6l v6 engine,3564.0,308,180,6.8,55000.0,petrol,5,373.0
gmc,yukon denali ultimate black,6.2l v8 engine,6162.0,420,210,6.0,90000.0,petrol,8,624.0
gmc,sierra hd denali reserve,6.6l v8 engine,6600.0,401,170,7.5,85000.0,petrol,5,629.0
gmc,acadia denali ultimate,3.6l v6 engine,3564.0,310,210,6.5,60000.0,petrol,7,366.0
gmc,terrain all-terrain edition,1.5l turbocharged i4 engine,1490.0,170,200,9.3,35000.0,petrol,5,275.0
gmc,yukon trailering edition,5.3l v8 engine,5327.0,355,210,7.5,78000.0,petrol,8,519.0
gmc,hummer ev adventure series,"electric motors with up to 11,500 lb-ft torque",200.0,830,170,3.6,105000.0,electric,5,15.0
kia,rio,1.6l 4-cylinder,1591.0,120,180,10.3,17000.0,petrol,5,151.0
kia,rio 5-door,1.6l 4-cylinder,1591.0,120,180,10.3,18000.0,petrol,5,151.0
kia,seltos nightfall edition,1.6l turbocharged 4-cylinder,1591.0,175,210,7.5,28000.0,petrol,5,264.0
peugeot,508 pse (peugeot sport engineered),hybrid i4 + electric motor,1599.0,360,250,5.2,55000.0,hybrid,5,520.0
kia,sorento x-line,2.5l turbocharged 4-cylinder,2500.0,277,220,7.0,42000.0,petrol,7,421.0
kia,telluride sx,3.8l v6,3778.0,291,240,7.0,50000.0,petrol,7,355.0
kia,forte lxs,2.0l 4-cylinder,1999.0,147,190,9.2,19000.0,petrol,5,179.0
kia,k5 ex,1.6l turbocharged 4-cylinder,1591.0,180,220,7.8,28500.0,petrol,5,264.0
kia,niro plug-in hybrid,1.6l 4-cylinder hybrid,1591.0,139,180,10.5,33000.0,hybrid,5,265.0
kia,ev6 wind,electric motor,77.4,225,190,5.2,50000.0,electric,5,350.0
kia,soul turbo,1.6l turbocharged 4-cylinder,1591.0,201,200,6.5,28000.0,petrol,5,264.0
kia,seltos sx,1.6l turbocharged 4-cylinder,1591.0,175,210,7.5,28500.0,petrol,5,264.0
kia,stinger scorpion edition,2.5l turbocharged 4-cylinder,2500.0,300,270,5.0,55000.0,petrol,5,422.0
kia,sorento hybrid sx prestige,1.6l hybrid turbocharged 4-cylinder,1591.0,227,200,7.9,47000.0,hybrid,7,352.0
kia,carnival ex,3.5l v6,3500.0,290,220,8.0,42500.0,petrol,8,355.0
kia,telluride nightfall edition,3.8l v6,3778.0,291,240,7.0,51000.0,petrol,7,355.0
peugeot,508 plug-in hybrid,hybrid i4 + electric motor,1598.0,225,210,7.5,44000.0,hybrid,5,360.0
kia,ev6 first edition,electric motor,77.4,320,230,5.0,58000.0,electric,5,450.0
kia,niro touring,1.6l 4-cylinder hybrid,1591.0,139,180,10.5,33000.0,hybrid,5,265.0
kia,forte gt-line,1.6l turbocharged 4-cylinder,1591.0,201,200,6.5,25000.0,petrol,5,264.0
kia,seltos ex,2.0l 4-cylinder,1999.0,146,190,9.0,23500.0,petrol,5,179.0
peugeot,3008 plug-in hybrid,hybrid i4 + electric motor,1598.0,225,210,7.0,42000.0,hybrid,5,360.0
kia,sorento lx,2.5l 4-cylinder,2500.0,191,210,8.5,35500.0,petrol,7,246.0
kia,telluride ex,3.8l v6,3778.0,291,240,7.0,44000.0,petrol,7,355.0
kia,soul ex,2.0l 4-cylinder,1999.0,147,190,9.5,22000.0,petrol,5,179.0
kia,forte fe,2.0l 4-cylinder,1999.0,147,190,9.2,18500.0,petrol,5,179.0
kia,k5 gt-line,1.6l turbocharged 4-cylinder,1591.0,180,220,7.8,29000.0,petrol,5,264.0
kia,carnival lxs,3.5l v6,3500.0,290,220,8.0,39500.0,petrol,8,355.0
kia,ev6 light,electric motor,77.4,225,190,5.2,46000.0,electric,5,350.0
kia,niro ex,1.6l 4-cylinder hybrid,1591.0,139,180,10.5,30000.0,hybrid,5,265.0
kia,stinger gt,3.3l turbocharged v6,3300.0,365,270,4.7,51500.0,petrol,5,510.0
kia,sorento sx prestige,2.5l hybrid turbocharged 4-cylinder,1591.0,227,200,7.9,48000.0,hybrid,7,352.0
